molecule_chembl_id,Smiles,standard_type,standard_value,standard_units,assay_type,assay_organism,target_organism
CHEMBL3403982,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OCc2ccccc2)C(C)C)ccc1OC,IC50,770.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3403986,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OCc2cccc(-c3ccccc3)c2)C(C)C)ccc1OC,IC50,1100.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3403991,CCOc1ccccc1-c1cccc(CO[C@@H]2CNC[C@H]2CN(C(=O)c2ccc(OC)c(OCCCOC)c2)C(C)C)c1,IC50,550.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318941,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OCCCOC)c(C(C)C)cn2)C2CC2)C1.Cl,IC50,0.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318957,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2ccc(C(C)C)cn2)C2CC2)[C@@H]1O,IC50,0.2,nM,B,Homo sapiens,Homo sapiens
CHEMBL3401537,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C(C)C)ccc1OC,IC50,8.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3958809,COCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,IC50,0.79,nM,B,Homo sapiens,Homo sapiens
CHEMBL3915117,c1coc(CNc2ncnc3sc4c(c23)CCCC4)c1,IC50,43000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318931,Cc1ccc(S(=O)(=O)N[C@@H]2CNC[C@H](C(=O)N(Cc3cccc(Cl)c3Cl)C3CC3)C2)cc1,IC50,2600.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4114869,COCCCn1nc(C)c2c(C)cc([C@@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,2.3,nM,B,Homo sapiens,Homo sapiens
CHEMBL3984456,COCCCn1nc(C)c2c(Cl)cc([C@H](C)N(C(=O)[C@H]3CNCCN3)C3CC3)cc21,IC50,62.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4113143,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)ccc1OCc1ccccc1,IC50,16.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3400445,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CCc2ccccc2)C(C)C)ccc1OC,IC50,90.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3400441,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)c2ccccc2)C(C)C)ccc1OC,IC50,2650.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3944198,CCCN(C(=O)c1cnc(C(C)(C)C)nc1NCc1ccco1)C1CCCNC1.Cl.Cl,IC50,4.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318936,COCCCn1cc(CN(C(=O)[C@H]2CNC[C@@H](C(=O)N[C@@H](CO)CC(C)C)C2)C2CC2)c2ccccc21,IC50,8.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318929,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2ccc(C(C)C)cc2)C2CC2)C1.Cl,IC50,5340.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318947,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2ccc(C(C)C)cn2)C2CC2)[C@@H]1O.Cl,IC50,0.6,nM,B,Homo sapiens,Homo sapiens
CHEMBL3951631,COCCCn1nc(C)c2ccc(C(C)N(C(=O)C3CCNC3)C3CC3)cc21,IC50,140.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3924805,COCCCn1nc(C)c2c(C)cc([C@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,21.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4115454,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc(Cl)c1OC,IC50,6.6,nM,B,Homo sapiens,Homo sapiens
CHEMBL4107972,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)ccc1OC(F)F,IC50,11.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4111370,COCCCn1ccc2cnc(C(C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,33.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3953622,COCCCOc1nc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)nc2ccccc12,IC50,63.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL2419046,CC(C)C[C@@H](NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1)c1ccccn1.O=C(O)/C=C/C(=O)O,IC50,1.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL4112981,COCCCOc1cc(OCCCOC)cc(C(C)N(C(=O)[C@H]2CNCCO2)C2CC2)c1,IC50,17.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL2204734,CC(C)C[C@@H](NC(=O)[C@@H]1CNC[C@H](N2CC(=O)N(c3ccccc3Cl)CC2(C)C)C1)c1cccnc1.O=C(O)/C=C/C(=O)O,IC50,2.1,nM,B,Homo sapiens,Homo sapiens
CHEMBL4214743,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@H](N)C(=O)OCc3ccccc3)C2)c1,IC50,450.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3922913,COCCCCn1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2c(F)ccnc21,IC50,6.6,nM,B,Homo sapiens,Homo sapiens
CHEMBL3909389,COCCCn1nc(C)c2c(Cl)cc([C@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,14.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4212823,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCN)C2)c1,IC50,100.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4207673,CCc1cccc(-c2c(Cl)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)[C@@H]3CC[C@H](NC)C3)C2)c1,IC50,4.3,nM,B,Homo sapiens,Homo sapiens
CHEMBL4211388,CCc1cccc(-c2c(Cl)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCCNC)C2)c1,IC50,1.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4212429,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC3CCCNC3)C2)c1,IC50,40.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4204601,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)[C@@H]3CC[C@H](N)C3)C2)c1,IC50,3.3,nM,B,Homo sapiens,Homo sapiens
CHEMBL1957788,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)c(C)c1,IC50,1.3,nM,B,Homo sapiens,Homo sapiens
CHEMBL1957794,COCC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,IC50,73.8,nM,B,Homo sapiens,Homo sapiens
CHEMBL3400451,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2N(C)C(=O)OCc2ccccc2)C(C)C)ccc1OC,IC50,200.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3400439,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)C2CCCCC2)C(C)C)ccc1OC,IC50,1000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3925744,COCCCn1nc(C)c2c(C(F)(F)F)cc([C@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,16.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4112940,COCCCN1CCc2ccc([C@@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,7.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3400452,CC[C@@H](OC(=O)N[C@@H]1CNC[C@H]1CN(C(=O)c1ccc(OC)c(OCCCOC)c1)C(C)C)c1ccccc1,IC50,15.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3400442,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CC2CCCCC2)C(C)C)ccc1OC,IC50,450.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3900382,COCCCn1cc(Cl)c2ccc([C@H](C)N(C(=O)[C@H]3CNCCN3)C3CC3)cc21,IC50,800.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4112184,COCCCCn1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2cccnc21,IC50,0.9,nM,B,Homo sapiens,Homo sapiens
CHEMBL4108194,COCCCn1cc(C)c2ccc([C@@H](C)N(C(=O)[C@H]3CNCCN3)C3CC3)cc21,IC50,16.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318933,COCCCn1cc(CN(C(=O)[C@H]2CNC[C@@H](NC(=O)CC(C)C)C2)C2CC2)c2ccccc21,IC50,300.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4113132,COC(=O)NCCOc1cc(C(C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2ccccc12,IC50,2.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL4061317,CCc1nc(N)cc(C)c1-c1cccc2c(C)c(CCCOC)[nH]c12,IC50,220.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4113164,COCCCCc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)ccc1OC,IC50,2.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL4127516,COCCCOc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,IC50,100.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3958809,COCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,IC50,0.38,nM,B,Homo sapiens,Homo sapiens
CHEMBL3403997,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)N(C)Cc2ccccc2)C(C)C)ccc1OC,IC50,350.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3321928,COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)ccc1F,IC50,16000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3321913,COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)c(Cl)c2)c([N+](=O)[O-])cc1OC,IC50,30000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4128438,COCCCCn1c(C(=O)N(CC(C)C)[C@H]2CCCNC2)nc2ccccc21,IC50,9.1,nM,B,Homo sapiens,Homo sapiens
CHEMBL4127842,COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccn12,IC50,1.1,nM,B,Homo sapiens,Homo sapiens
CHEMBL3889771,CCCCCCc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,IC50,10.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4215302,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCCCCN)C2)c1,IC50,100.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4209283,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@H](N)C(=O)OC)C2)c1,IC50,540.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4209674,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)NCCN)C2)c1,IC50,150.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4126136,CCCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,IC50,0.64,nM,B,Homo sapiens,Homo sapiens
CHEMBL4128795,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(C)(C)O)C2)nc2ccccc21,IC50,1.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL2322204,Cc1ccc(S(=O)(=O)N[C@H]2CNC[C@@H](C(=O)NCC(c3ccccc3)c3ccccc3)C2)cc1,IC50,1200.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL2387566,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2.O=C(O)/C=C/C(=O)O,IC50,1.3,nM,B,Homo sapiens,Homo sapiens
CHEMBL2387551,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)Nc1ccc(F)cc1.O=C(O)/C=C/C(=O)O,IC50,1.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL2387546,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)Nc1ccccc1.O=C(O)/C=C/C(=O)O,IC50,1.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL2387545,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)NC1CCOCC1.O=C(O)/C=C/C(=O)O,IC50,2.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL2048571,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)NCC(C)(C)C(N)=O.O=C(O)/C=C/C(=O)O,IC50,1.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL3633101,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cc2cccnc2)C(C)C)C(C)C)ccc1OC.Cl,IC50,2.2,nM,B,Homo sapiens,Homo sapiens
CHEMBL3633102,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cc2ccncc2)C(C)C)C(C)C)ccc1OC.Cl,IC50,1.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL3633110,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)Cc2ccc(OC)cc2)C(C)C)C(C)C)ccc1OC.Cl,IC50,10.2,nM,B,Homo sapiens,Homo sapiens
CHEMBL4113990,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)ccc1OC,IC50,8.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL3970283,COCCCn1nc(F)c2ccc([C@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,17.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4111134,COC(=O)NCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2ccccc12,IC50,1.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL4108388,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc(C(F)(F)F)c1,IC50,16.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3914750,COCCCCn1cc(C(C)N(C(=O)C2CCNC2)C2CC2)c2cc(F)cnc21,IC50,87.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4126609,COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2n1CCCC2,IC50,2.2,nM,B,Homo sapiens,Homo sapiens
CHEMBL4130109,COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)ncn1-c1ccccc1,IC50,1.2,nM,B,Homo sapiens,Homo sapiens
CHEMBL3318946,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OCC)c(CC)cn2)C2CC2)[C@@H]1O.Cl,IC50,0.6,nM,B,Homo sapiens,Homo sapiens
CHEMBL4107238,COCCCCn1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2ccc(C)nc21,IC50,0.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL4113885,COC(=O)NCCCn1cc(C(C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2cccnc21,IC50,1.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL4112646,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2occc12,IC50,1.6,nM,B,Homo sapiens,Homo sapiens
CHEMBL4108291,COCCCCn1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2nccc(C)c21,IC50,1.2,nM,B,Homo sapiens,Homo sapiens
CHEMBL4108643,COCCCn1nc(C)c2c(C(F)(F)F)cc([C@@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21,IC50,0.4,nM,B,Homo sapiens,Homo sapiens
CHEMBL3986955,COCCCOc1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc(Br)c1OC,IC50,71.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4113611,COCCCCn1nc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2cccnc21,IC50,3.3,nM,B,Homo sapiens,Homo sapiens
CHEMBL4106686,CCOc1ccc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc1OCCCOC,IC50,13.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4108500,CCc1nc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2c1cc(C(F)(F)F)n2CCCCO,IC50,230.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1270470,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2ccc(S(C)(=O)=O)cc2n1-c1ccccc1,IC50,44.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1910292,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)cc(OCCOC)c1,IC50,42.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1923114,O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccc(Cl)cc1Cl)C1CC1,IC50,39.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4113935,C[C@H](c1ccc2ccccc2c1)N(C(=O)[C@H]1CNCCO1)C1CC1,IC50,13.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3912206,COCCCOc1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)ccc1C,IC50,270.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1270974,O=C(c1c(Oc2ccccc2)n(-c2ccc(F)cc2)c2ccccc12)N1CCNCC1,IC50,707.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1269857,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cc(O)ccc2n1-c1ccccc1,IC50,2.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1269021,CN(c1ccccc1)c1c(C(=O)N2CCNCC2)c2ccccc2n1-c1ccccc1,IC50,3160.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1270071,O=C(c1c(Oc2cccc(C(F)(F)F)c2)n(-c2ccccc2)c2ccccc12)N1CCNCC1,IC50,9000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1795903,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(OCCOC)c1,IC50,12.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1910293,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2cc(F)cc(F)c2)C2CC2)cc(OCCOC)c1,IC50,23.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1270179,Cc1ccccc1Sc1c(C(=O)N2CCNCC2)c2ccccc2n1-c1ccccc1,IC50,71.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1270568,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2ccccc2n1-c1ccccc1,IC50,9.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1270872,O=C(c1c(Oc2ccccc2)n(-c2ccccc2)c2ccccc12)N1CCNC(CO)C1,IC50,1600.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4101134,CCc1nc(N)cc(C)c1-c1ccc(F)c2c(C)c[nH]c12,IC50,4520.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4088533,CCc1nc(N)cc(C)c1-c1ccc2c(c1)N(CCNC(=O)OC)C(=O)C(C)(C)O2,IC50,121.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4090971,CCc1nc(N)cc(C)c1-c1cccc2c(C)c(CCC(=O)NC)[nH]c12,IC50,1930.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4210995,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC(CNC)OC)C2)c1,IC50,50.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4126759,CCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](CO)C2)nc2ccccc21,IC50,16.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3990145,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21,IC50,0.84,nM,B,Homo sapiens,Homo sapiens
CHEMBL3699637,COCCCn1cc(CN(C(=O)[C@H]2CNCCO2)C2CC2)c2ccccc21,IC50,13.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4082168,CCc1nc(N)cc(C)c1-c1cc(F)c(F)c2c(C)c[nH]c12,IC50,7760.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1639,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,IC50,0.6,nM,B,Homo sapiens,Homo sapiens
CHEMBL3401341,CC(C)[C@]1(C)CC(=O)N(Cc2cccc(C(=O)NCc3ccccc3)c2)C(=N)N1,Ki,56.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3321919,COc1cc(CC(=O)NC(=N)NCc2ccccc2)c([N+](=O)[O-])cc1OC,IC50,30000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1796069,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(F)cccc21,IC50,0.87,nM,B,Homo sapiens,Homo sapiens
CHEMBL1796070,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(Cl)cccc21,IC50,0.64,nM,B,Homo sapiens,Homo sapiens
CHEMBL1795901,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccccc2)C2CC2)cc(OCCOC)c1,IC50,150.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1795911,COCCCc1cc(Cl)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,IC50,6.5,nM,B,Homo sapiens,Homo sapiens
CHEMBL1795908,Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)cc1=O,IC50,42.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1818047,COCCCC[C@@](O)(c1ccccc1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1,INH,32.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL1818039,CNC[C@H](CC(C)C)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2ccccc2Oc2ccccc2)C1,INH,313.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4213339,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)C3CNCCO3)C2)c1,IC50,1000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL2322209,O=C(NCC1c2ccccc2Oc2ccccc21)C1CCCNC1,Inhibition,0.0,%,B,Homo sapiens,Homo sapiens
CHEMBL4075644,Cc1cc(N)nc(C)c1-c1cccc2c(C)c[nH]c12,IC50,8530.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3990145,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21,IC50,0.43,nM,B,Homo sapiens,Homo sapiens
CHEMBL4130200,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](CO)C2)nc2ccccc21,IC50,0.28,nM,B,Homo sapiens,Homo sapiens
CHEMBL240355,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,IC50,20.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4218098,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC3CNCCO3)C2)c1,IC50,1.6,nM,B,Homo sapiens,Homo sapiens
CHEMBL3321918,COc1ccc(Cl)c(CC(=O)NC(=N)NCc2ccccc2)c1,IC50,30000.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3400453,CC[C@H](OC(=O)N[C@@H]1CNC[C@H]1CN(C(=O)c1ccc(OC)c(OCCCOC)c1)C(C)C)c1ccccc1,IC50,60.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4204852,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)[C@@H](O)CCN)C2)c1,IC50,40.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4214743,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@H](N)C(=O)OCc3ccccc3)C2)c1,IC50,16.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4209674,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)NCCN)C2)c1,IC50,3.2,nM,B,Homo sapiens,Homo sapiens
CHEMBL4217145,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCCCN)C2)c1,IC50,120.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL3674436,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(CC(C)C)c2cc(OCCCO)c(C(C)C)cn2)[C@@H]1O,IC50,6.0,nM,B,Homo sapiens,Homo sapiens
CHEMBL4129865,CCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21,IC50,0.66,nM,B,Homo sapiens,Homo sapiens
CHEMBL4128342,COCCCCn1nc(-c2ccccc2)cc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,IC50,100.0,nM,B,Homo sapiens,Homo sapiens
